FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,REPORT_PERIOD,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,PARENT_COMPANY_LEGAL_ID,CURRENT_DATE
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202407","2793.63","0.64","","1.14","4.85","12.66","29.72","4.05","5.34","5.65","1.8","0.64","73.1","815.26","1071.3","510.8","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202408","2831.72","0.64","","1.36","6.28","12.07","31.36","3.87","5.61","5.65","","0.63","73.6","836.3","1074.28","508","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202409","2862.49","0.64","","1.26","7.62","13.53","32.04","4.32","5.72","5.68","1.8","0.73","73.5","834.27","1090.77","516.9","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202410","2858.68","0.64","","0.15","7.78","11.55","30.92","3.71","5.54","5.68","1.8","0.69","73.7","830.18","1070.2","489.85","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202411","2902.66","0.64","","1.83","9.75","13.1","32.56","4.19","5.8","5.68","1.92","0.76","73.8","877.38","1095.91","485.95","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202412","2913.26","0.64","","0.75","10.58","12.26","32.48","3.93","5.79","5.68","1.8","0.77","73.7","895.31","1091.09","471.49","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202501","2933.67","0.64","","0.84","0.84","14.96","33.51","4.76","5.95","5.68","1.92","0.79","74","907.86","1107.79","467.26","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202502","2937.06","0.64","","0.51","1.35","16.3","35.71","5.16","6.3","5.65","1.8","0.82","74.2","900.59","1098.53","454.29","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202503","2897.5","0.64","","-0.78","0.56","14.54","44.56","4.63","7.65","4.57","2.04","0.98","73.6","890.87","1139.91","467.2","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202504","2916.54","0.64","","1.06","1.63","17.06","40.89","5.39","7.1","4.36","2.04","0.96","73.7","930.63","1121.27","473.21","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202505","2949.45","0.64","","1.5","3.15","20.87","40.86","6.52","7.09","4.36","1.92","1.01","74","951.94","1100.94","485.37","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202506","3020.91","0.64","","2.59","5.83","25.16","44.6","7.77","7.65","4.47","1.56","1.15","74.5","988.01","1077.29","476.41","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202507","3018.73","0.64","","0.79","6.66","23.41","43.97","7.26","7.56","4.43","1.44","1.14","75.1","967.66","1062.29","453.7","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202508","3031.72","0.64","","0.95","7.68","25.97","42.24","8","7.3","4.4","1.56","1.14","75.3","980.71","1062.72","438.92","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202509","3079.68","0.64","","1.73","9.54","31.81","46.68","9.64","7.96","4.33","1.56","1.28","75.4","1022.16","1081.52","447.77","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202510","3068.99","0.64","","1.09","10.73","31.37","48.19","9.52","8.18","4.33","1.56","1.32","75.8","1035.07","1062.96","437.7","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202511","3080.96","0.64","","0.99","11.83","31.81","44.55","9.64","7.65","4.12","1.56","1.32","76","1002.62","1056.92","444.9","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202512","3086.19","0.64","","0.92","12.86","34.34","43.77","10.34","7.53","4.12","1.56","1.32","75.8","1063.93","1048.61","418.15","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202601","3112.24","1.54","","1.74","1.74","34.17","44.75","10.29","7.68","4.16","1.68","1.39","76.1","1083.78","1031.42","421.27","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202602","3116.22","1.54","","0.73","2.48","36.85","45.31","11.02","7.76","4.16","1.56","1.41","76.3","1092.93","1039.28","423.89","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202603","3052.54","1.54","","-1.65","0.79","33.19","40.72","10.02","7.07","4.23","1.44","1.1","75.9","1070.36","1036.99","388.15","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202604","3125.67","1.54","","3.1","3.92","36.65","43.39","10.97","7.47","4.4","1.56","1.23","76.5","1109.64","1022.67","406.02","520004896","2026-07-06T00:00:00"
"17011","מגדל-קרן ט'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1990-1991","202605","3159.81","1.54","","1.75","5.73","37.72","43.46","11.26","7.48","4.4","1.8","1.29","76.8","1115.53","1002.5","403.12","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202401","74309.96","0.61","","0.03","0.03","16.63","35.27","5.26","6.23","6.93","1.8","0.64","64","29871.44","40126.92","18809.54","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202402","75220.8","0.61","","1.91","1.94","17.77","36.46","5.6","6.41","6.93","1.68","0.7","64.9","31308.16","40424.11","18985.98","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202403","76966.93","0.61","","2.37","4.36","18.33","38.45","5.77","6.72","7","1.68","0.78","65.1","32675.37","41951.79","20043.68","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202404","75749.1","0.61","","-1.31","2.99","15.08","34.72","4.79","6.14","7.03","1.68","0.65","64.9","31224.32","41159.86","19371.58","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202405","76326.47","0.61","","1.25","4.28","14.5","38.19","4.62","6.68","7","1.8","0.71","64.9","32352.72","41808.41","20668.19","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202406","76424.45","0.61","","0.7","5.01","14.48","36.12","4.61","6.36","6.93","1.8","0.69","65","32183.72","42754.22","20392.1","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202407","77177.78","0.61","","1.2","6.27","15.56","37.37","4.94","6.56","6.96","1.68","0.72","65.2","33065.56","43450.36","20717.22","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202408","77958.47","0.61","","1.14","7.48","14.72","38.96","4.68","6.8","6.96","","0.72","65.7","33875.81","43515.33","20577.26","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202409","78731.08","0.61","","1.41","8.99","16.75","39.89","5.3","6.94","6.96","1.56","0.8","65.8","33737.47","44110.23","20903.29","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202410","78876.1","0.61","","0.33","9.35","14.71","38.33","4.68","6.7","6.96","1.68","0.76","66","33665.11","43398.22","19864.36","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202411","80038.05","0.61","","2.06","11.61","16.98","39.96","5.37","6.95","6.96","1.8","0.83","66.1","35523.34","44370.91","19675.19","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202412","80317.74","0.61","","0.82","12.52","15.36","39.2","4.88","6.84","6.96","1.56","0.83","66.3","35922.11","43777.28","18917.41","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202501","80916.04","0.64","","1.07","1.07","18.43","40.92","5.8","7.1","6.96","1.8","0.86","66.7","36382.71","44394.95","18725.35","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202502","80629.34","0.64","","0.33","1.4","19.15","45.01","6.01","7.72","6.82","1.56","0.9","66.9","36050.49","43973.79","18184.91","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202503","79175.54","0.64","","-0.97","0.42","16.98","56.65","5.37","9.39","5.54","1.92","1.08","66","35659.86","45628.4","18701.19","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202504","79751.58","0.64","","0.98","1.4","19.89","51.26","6.23","8.63","5.27","1.8","1.05","66.1","37373.89","45029.86","19003.95","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202505","81063.47","0.64","","2.11","3.54","24.33","52.14","7.53","8.75","5.27","1.8","1.12","66.5","38258.65","44247.26","19507","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202506","83319.18","0.64","","3.14","6.79","30.43","56.82","9.26","9.42","5.37","1.08","1.26","67.3","39932.65","43540.83","19255.26","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202507","83626.02","0.64","","0.82","7.67","28.04","54.51","8.59","9.09","5.33","1.08","1.24","68","39426.56","43281.95","18485.61","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202508","83757.25","0.64","","0.95","8.69","30.76","52.07","9.35","8.74","5.27","1.08","1.22","68.2","39947.92","43288.23","17878.71","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202509","85320.23","0.64","","1.93","10.79","38.25","56.8","11.4","9.41","5.23","0.96","1.34","68.3","41636.13","44054.28","18239.15","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202510","85490.76","0.64","","1.28","12.21","37.18","58.92","11.11","9.71","5.23","1.08","1.4","68.9","42162.21","43298.23","17828.91","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202511","86097.02","0.64","","1.29","13.66","37.69","53.57","11.25","8.96","4.88","1.2","1.4","69.2","40840.32","43052.33","18122.31","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202512","85945.45","0.64","","1.11","14.92","40.95","52.48","12.12","8.8","4.85","1.08","1.41","69.1","43469.93","42843.9","17084.84","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202601","87157.24","2.21","","2.22","2.22","40.98","54.11","12.13","9.04","4.92","1.2","1.5","69.6","44498.69","42348.82","17296.9","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202602","87247.86","2.21","","1.01","3.25","43.95","54.25","12.91","9.05","4.92","0.96","1.51","69.9","44866.53","42664","17401.54","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202603","84320.1","2.21","","-2.25","0.93","39.71","47.98","11.79","8.15","5.06","0.84","1.17","69.2","43698.68","42336.61","15846.65","520004896","2026-07-06T00:00:00"
"17012","מגדל-קרן י'","17","מגדל חברה לביטוח בע""מ","פוליסות שהונפקו בשנים 1992-2003","202604","87117.11","2.21","","3.82","4.78","43.64","51.39","12.83","8.65","5.23","0.96","1.3","70.1","45535.19","41966.33","16661.51","520004896","2026-07-06T00:00:00"
