FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202402","2012-07-08T00:00:00","320.32","78.31","-550.69","-308.68","63124.7","0.17","1.68","1.92","1.89","","23.16","42.51","7.19","7.34","6.1","2.76","0.96","75.6","26877.97","28765.1","15781.37","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202403","2012-07-08T00:00:00","323.47","64.9","-736.36","-477.79","64157.11","0.17","1.68","2.34","4.27","0.02","23.79","44.69","7.37","7.67","6.17","2.76","1.04","75.6","27996.78","29931.78","16435.56","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202404","2012-07-08T00:00:00","349.25","63.31","-637.19","-351.25","63147.73","0.17","1.68","-1.01","3.22","","20.58","41.06","6.44","7.12","6.2","2.76","0.91","75.1","26686.96","29165.7","16048.15","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202405","2012-07-08T00:00:00","296.94","64.14","-628.68","-395.88","63651.89","0.17","1.68","1.44","4.71","","20.18","44.84","6.32","7.69","6.13","2.88","0.98","75.4","27745.49","29798.15","16921.93","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202406","2012-07-08T00:00:00","308.85","69.23","-859.28","-619.66","63509.2","0.17","1.68","0.76","5.5","0","20.1","42.83","6.3","7.39","6.1","2.88","0.96","75.3","27507.93","30718.88","16530.87","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202407","2012-07-08T00:00:00","354.54","80.84","-758.34","-484.64","63785.89","0.17","1.68","1.2","6.77","","21.18","44.56","6.61","7.65","6.1","2.88","1.01","75.5","28039.93","31050.56","16778.83","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202408","2012-07-08T00:00:00","324.73","75.63","-581.27","-332.17","64006.87","0.17","1.68","1.18","8.03","","20.38","46.82","6.38","7.98","6.1","","1","76","28513.52","30810.07","16539.02","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202409","2012-07-08T00:00:00","300.16","83.24","-785.39","-568.47","64661.83","0.17","1.68","1.63","9.79","0.01","22.54","47.93","7.01","8.15","6.1","2.88","1.1","75.9","28331.35","30635.05","16731.57","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202410","2012-07-08T00:00:00","315.1","66.78","-329.2","-80.88","64811.37","0.17","1.68","0.35","10.17","","20.38","46.36","6.38","7.92","6.1","2.88","1.07","76.3","28217.23","29965.89","16027.57","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202411","2012-07-08T00:00:00","295.86","79.69","-926.3","-710.13","65462.49","0.17","1.68","2.13","12.52","","22.92","47.99","7.12","8.15","6.13","3","1.14","76.4","29716.69","30661.3","15647.7","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202412","2012-07-08T00:00:00","384.35","109.65","-827.71","-553.01","65370.2","0.17","1.68","0.7","13.31","0.12","21.18","47.42","6.61","8.07","6.13","2.76","1.13","76.3","30064.19","30113.9","15037.68","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202501","2012-07-08T00:00:00","260.42","100.62","-774.83","-615.03","65435.09","0.16","1.61","1.04","1.04","","23.81","49.03","7.38","8.31","6.13","3","1.16","76.5","29294.3","29491.07","14692.07","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202502","2012-07-08T00:00:00","297.51","79.79","-460.9","-243.18","65472.92","0.16","1.61","0.44","1.48","","24.18","53.5","7.49","8.95","5.96","2.88","1.22","76.5","28646.92","29035.13","14408.08","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202503","2012-07-08T00:00:00","295.1","87.31","-1006.22","-798.43","64104.11","0.16","1.61","-0.88","0.59","0.09","21.77","63.49","6.79","10.33","4.88","3","1.41","75.6","28385.46","30042.55","14692.8","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202504","2012-07-08T00:00:00","313.12","83.26","-650.09","-420.23","64387.1","0.16","1.61","1.09","1.69","","24.22","58.96","7.5","9.71","4.68","3","1.4","75.5","29500.28","29882.44","14979.94","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202505","2012-07-08T00:00:00","278.46","79.92","-683.8","-485.26","65480.6","0.16","1.61","2.4","4.13","","28.42","60.64","8.7","9.94","4.71","2.88","1.49","76.2","30054.38","29128.33","15343.99","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202506","2012-07-08T00:00:00","316.43","70.44","-594.62","-348.63","66963.77","0.16","1.61","2.89","7.14","0.01","34.14","65.23","10.29","10.57","4.82","2.4","1.62","76.7","31247.82","28652.8","15040.78","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202507","2012-07-08T00:00:00","357.48","95.41","-819.02","-556.95","67016.72","0.16","1.61","0.91","8.11","","32.01","63.11","9.7","10.28","4.75","2.4","1.6","76.9","30821.29","28352.62","14523.25","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202508","2012-07-08T00:00:00","303.69","89.36","-803.7","-589.37","67064.12","0.16","1.61","0.97","9.16","","33.92","60.91","10.23","9.98","4.71","2.4","1.59","76.8","31166.88","28476.87","13946.36","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202509","2012-07-08T00:00:00","345.62","77.7","-543.33","-275.41","68218.44","0.16","1.61","2.13","11.49","0.05","41.17","65.85","12.18","10.65","4.68","2.28","1.73","77.2","32391.84","29074.39","14022.18","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202510","2012-07-08T00:00:00","276.13","75.49","-588.8","-388.16","68552.61","0.16","1.61","1.13","12.75","","39.7","67.59","11.79","10.88","4.68","2.4","1.77","77.5","32864.37","28698.33","13721.9","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202511","2012-07-08T00:00:00","308.81","90.72","-881.56","-663.47","68836.84","0.16","1.61","1.4","14.32","","40.44","62.55","11.99","10.2","4.36","2.52","1.8","77.7","32092.04","28465.33","13880.26","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202512","2012-07-08T00:00:00","374.98","103.36","-847.24","-575.62","69020.09","0.16","1.61","1.08","15.56","-0.06","43.62","61.58","12.82","10.07","4.36","2.4","1.81","77.8","34154.79","28476.11","13746.29","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202601","2012-07-08T00:00:00","259.57","87.59","-724.18","-552.2","70003.37","0.14","1.56","2.26","2.26","","43.97","63.38","12.92","10.32","4.4","2.52","1.89","78","34647.12","27797.16","13810.72","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202602","2012-07-08T00:00:00","310.56","91.58","-788.87","-569.89","70102.21","0.14","1.56","0.95","3.23","","46.32","63.39","13.53","10.32","4.4","2.28","1.9","78.2","34937.88","28012.83","13970.4","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202603","2012-07-08T00:00:00","331.12","72.18","-1233.29","-974.35","67810.7","0.14","1.56","-1.92","1.25","-0.02","42.34","57.38","12.49","9.49","4.54","2.16","1.53","77.5","34016.18","27819.05","12847.24","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202604","2012-07-08T00:00:00","297.92","66.78","-520.61","-289.47","70031.26","0.14","1.56","3.7","5","","46.1","60.6","13.47","9.94","4.71","2.16","1.64","78.5","35480.97","27522.48","13263.48","512237744","2026-07-06T00:00:00"
"2102","מגדל מקפת אישית כללי","162","מגדל מקפת אישית","קרנות חדשות","שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ","202605","2012-07-08T00:00:00","285.65","76.67","-1042.38","-833.4","70632.88","0.14","1.56","2.09","7.19","","48.17","61.09","14","10.01","4.75","2.64","1.7","78.8","35662.92","26924.7","13098.31","512237744","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202401","2012-07-08T00:00:00","0.85","0.07","2.45","3.23","113.51","0.1","1.39","0.45","0.45","","12.31","22.46","3.95","4.14","2.36","2.28","1.08","82.5","0","19.71","11.44","512065202","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202402","2012-07-08T00:00:00","0.83","0.02","1.02","1.83","115.5","0.1","1.39","0.15","0.6","","12.43","22.09","3.98","4.07","2.36","2.16","1.02","82.3","0","19.88","14.66","512065202","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202403","2012-07-08T00:00:00","0.64","0.1","-2.48","-1.94","114.79","0.1","1.39","1.06","1.67","0.12","12.88","22.45","4.12","4.13","2.39","2.16","1.07","81.7","0","22.24","15.37","512065202","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202404","2012-07-08T00:00:00","0.7","0.14","4.03","4.59","119.49","0.1","1.39","0.09","1.76","","12.48","21.89","4","4.04","2.39","2.16","0.99","82.4","0","21.95","15.35","512065202","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202405","2012-07-08T00:00:00","1.03","0.05","-7.13","-6.15","114.06","0.1","1.39","0.62","2.39","","12.37","22.2","3.96","4.09","2.39","2.16","1.01","81.3","0","21.95","15.92","512065202","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202406","2012-07-08T00:00:00","0.74","0.13","3.05","3.66","118.33","0.1","1.39","0.53","2.93","0.07","12.41","21.78","3.98","4.02","2.39","2.16","0.99","82.2","0","20.68","16.47","512065202","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202407","2012-07-08T00:00:00","1.2","0.1","35.61","36.71","156.54","0.1","1.39","0.94","3.9","","13.1","22.29","4.19","4.11","2.39","2.28","1.04","83","0.83","26.26","19.94","512065202","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202408","2012-07-08T00:00:00","1.12","0.28","4.35","5.19","163.15","0.1","1.39","0.89","4.82","","13.31","22.77","4.25","4.19","2.39","","1.01","82.8","0.87","24.91","20.66","512065202","2026-07-06T00:00:00"
"2104","מיטב פנסיה מקיפה אשראי ואג""ח","163","מיטב פנסיה מקיפה","קרנות חדשות","מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ","202409","2012-07-08T00:00:00","1.09","0.2","-3.96","-3.07","161.72","0.1","1.39","1.01","5.88","0.01","14.09","23.44","4.49","4.3","2.42","2.28","1.15","82.6","0.88","24.47","20.21","512065202","2026-07-06T00:00:00"
